N,D,genK,K,W,sep,ewexp,ewmin,ewmax,ewpmin,ewpmax,me,g,pattern,init_round,init_time,init_min,init_q25,init_mean,init_med,init_q75,init_max,init_var,final_round,final_time,final_min,final_q25,final_mean,final_med,final_q75,final_max,final_var
10000,3,10,10,0,0.5,0,50,50,2,2,0,5,AgglomerativeInit__sample0_,0,0.272666666666667,187253.016268989,187692.622194571,188249.456129975,188076.153152724,188815.116471187,190113.614458136,567657.757152735,50,0.732666666666666,185793.182987955,185852.572556373,185910.176577383,185873.674688752,186002.042108509,186043.41667758,5630.35994177284
10000,3,10,10,0,0.5,0,50,50,2,2,0,5,AgglomerativeInit__sample0.1,0,0.392333333333334,187253.016268989,187692.622194571,188249.456129975,188076.153152724,188815.116471187,190113.614458136,567657.757152735,50,1.17344444444445,185793.182987955,185852.572556373,185910.176577383,185873.674688752,186002.042108509,186043.41667758,5630.35994177284
10000,3,10,10,0,0.5,0,50,50,2,2,0,5,GonzalezForGMM_.*_2gmm1_sample1,0,0.0293333333333333,186534.591066155,186534.591066155,186534.591066155,186534.591066155,186534.591066155,186534.591066155,0,50,0.800777777777778,185858.120988728,185858.120988728,185858.120988728,185858.120988728,185858.120988728,185858.120988728,0
10000,3,10,10,0,0.5,0,50,50,2,2,0,5,GonzalezForGMM_.*_2gmm1_sample0.1,0,0.0176666666666667,186453.990230044,186519.593588826,186591.231988963,186576.145516598,186657.351345572,186769.334371049,6426.21196626589,50,0.79,185802.100387308,185841.253395499,185883.305127897,185860.582638196,185914.265750994,186015.416909242,3727.98363213328
10000,3,10,10,0,0.5,0,50,50,2,2,0,5,GonzalezForGMM_.*_2gmm0_sample1,0,0.0266666666666667,2677310.19809283,3397804.57198258,3643392.55650188,3655786.92202062,3899636.18632318,4551053.93656182,178503740674.161,50,0.810444444444445,185821.992994109,185856.284686981,185875.056973819,185866.267056393,185883.866390988,186029.620671526,1624.83328177719
10000,3,10,10,0,0.5,0,50,50,2,2,0,5,GonzalezForGMM_.*_2gmm0_sample0.1,0,0.014,2513941.257897,2857824.64276668,3172225.62511894,3088791.85852643,3253276.25790044,4393702.62336153,191945913077.673,50,0.793333333333334,185812.16893282,185847.597184617,185874.520250038,185860.561023172,185885.094130235,186032.040413062,2214.92708665345
10000,3,10,10,0,0.5,0,50,50,2,2,0,5,GonzalezKwedlo_.*_sample0.1_,0,0.002,2435993.74185085,2911339.28607714,3058898.19635651,3011252.04852805,3259597.38721769,3749655.89224327,100481333499.042,50,0.796555555555556,185808.951735347,185851.370605163,185865.87441963,185861.712115847,185877.057578029,185983.212610516,982.604697939151
10000,3,10,10,0,0.5,0,50,50,2,2,0,5,GonzalezKwedlo_.*_sample1_,0,0.0143333333333333,3036107.53610612,3529841.22701492,3885215.27980453,3799447.1636537,4116470.9488754,5109045.81601545,274770164517.884,50,0.807888888888889,185804.940721446,185846.377461263,185871.173680537,185877.539352473,185894.078989076,185934.189906488,880.909746686405
10000,3,10,10,0,0.5,0,50,50,2,2,0,6,UniformMeans2GMM,0,0.00133333333333333,189983.940172061,190533.623719571,190924.803025351,190851.438140717,191173.60275191,192822.424403641,321024.398171425,50,0.846777777777778,189184.694304233,189208.980318506,189312.268129805,189229.343538963,189376.190236719,189790.917941316,22703.5226845835
10000,3,10,10,0,0.5,0,50,50,2,2,0,6,AdaptiveMeans2GMM,0,0.00366666666666667,189943.039848627,190166.907295496,190411.547133786,190297.762645391,190685.026389096,191114.454922665,100362.75807553,50,0.841444444444445,189196.08505774,189205.845787027,189251.008248768,189215.906980739,189235.80044803,189560.621423084,8503.19772295713
10000,3,10,10,0,0.5,0,50,50,2,2,0,6,Gonzalez2GMM,0,0.00266666666666667,190388.990147907,190741.290848995,191149.80311363,191081.755028929,191540.420108388,192060.553822256,201045.641781583,50,0.836777777777778,189195.546750918,189201.894343987,189222.588654505,189209.284938144,189226.680957755,189404.970625441,1546.65325544592
10000,3,10,10,0,0.5,0,50,50,2,2,0,6,Alt_AdaptMean+Means2GMM_i,0,0.0326666666666666,189662.334102391,189844.641278634,190069.144846525,189936.206714066,190254.237720905,191084.650892406,105499.209802454,50,0.856777777777778,189190.061779215,189205.974145904,189322.585115416,189220.399819077,189385.060315646,189818.123052475,30969.5049181996
10000,3,10,10,0,0.5,0,50,50,2,2,0,6,Alt_AdaptMean+Means2GMM_f0.9,0,0.03,189772.417588245,189902.591079746,190090.10325766,190022.757988726,190319.432158191,190644.734550685,58775.1688580928,50,0.789555555555556,189180.170882187,189197.924391531,189245.887410711,189208.074082142,189218.073017513,189539.379233543,8892.24938721255
10000,3,10,10,0,0.5,0,50,50,2,2,0,6,Alt_AdaptMean+Means2GMM_f0.7,0,0.0296666666666666,189716.080252599,189838.60455913,190084.777205339,189982.192913066,190230.876311779,191140.973508859,101416.600950721,50,0.790555555555556,189196.156560005,189209.572453075,189267.928724294,189214.854392561,189290.394099118,189563.531810147,11143.8602603235
10000,3,10,10,0,0.5,0,50,50,2,2,0,6,Alt_AdaptMean+Means2GMM_f0.5,0,0.0283333333333333,189689.837578076,189830.665726045,190052.031186456,189955.294556851,190173.253840586,191092.99552053,95647.9592054203,50,0.792777777777778,189180.055167924,189212.408502259,189317.598406647,189219.439714369,189380.25212228,189803.057558248,27092.8164787936
10000,3,10,10,0,0.5,0,50,50,2,2,0,6,AgglomerativeInit__sample0_,0,0.283333333333333,190998.516115838,192112.324353384,192627.815438407,192473.380761111,193203.288817284,194802.69255486,746318.264016434,50,0.744333333333333,189187.416159602,189214.307175464,189325.655237377,189291.59877813,189377.109220981,189687.505659251,16782.9633212649
10000,3,10,10,0,0.5,0,50,50,2,2,0,6,AgglomerativeInit__sample0.1,0,0.390333333333334,190998.516115838,192112.324353384,192627.815438407,192473.380761111,193203.288817284,194802.69255486,746318.264016434,50,1.17755555555556,189187.416159602,189214.307175464,189325.655237377,189291.59877813,189377.109220981,189687.505659251,16782.9633212649
10000,3,10,10,0,0.5,0,50,50,2,2,0,6,GonzalezForGMM_.*_2gmm1_sample1,0,0.0293333333333333,191569.917843237,191569.917843237,191569.917843237,191569.917843237,191569.917843237,191569.917843237,0,50,0.821888888888889,190113.299566314,190113.299566314,190113.299566314,190113.299566314,190113.299566314,190113.299566314,0
10000,3,10,10,0,0.5,0,50,50,2,2,0,6,GonzalezForGMM_.*_2gmm1_sample0.1,0,0.0146666666666667,189775.198850214,189897.071729264,190297.959812832,190216.005644817,190552.407636009,191265.529460714,181833.248147107,50,0.786777777777778,189179.183238414,189207.176405309,189351.520741592,189231.024725391,189306.100252486,190448.086219026,83240.8107548262
10000,3,10,10,0,0.5,0,50,50,2,2,0,6,GonzalezForGMM_.*_2gmm0_sample1,0,0.0273333333333333,2198345.09010947,2573498.3864029,2791235.68227824,2814160.58998975,2957489.3005086,3413112.18827934,87460567490.4283,50,0.809777777777778,189188.184259934,189203.042656124,189267.302758963,189232.016581642,189308.377409215,189568.766860712,7792.76609530526
