N,D,genK,K,W,sep,ewexp,ewmin,ewmax,ewpmin,ewpmax,me,g,pattern,init_round,init_time,init_min,init_q25,init_mean,init_med,init_q75,init_max,init_var,final_round,final_time,final_min,final_q25,final_mean,final_med,final_q75,final_max,final_var
10000,3,10,10,0,1,0,50,50,1,1,0,17,GonzalezKwedlo_.*_sample1_,0,0.0183333333333333,2291980.77698855,2598561.18641666,2855205.99585499,2839899.68538984,3066126.35672965,3799064.7093214,113616157230.56,50,0.828777777777778,177542.356833299,177555.661011677,177569.392496658,177565.824951047,177570.374709094,177672.832311353,604.304453435449
10000,3,10,10,0,1,0,50,50,1,1,0,18,UniformMeans2GMM,0,0.002,183529.440326817,185127.336289155,187268.168730676,187006.396640032,188359.010546224,192481.645079867,6037235.0371771,50,0.462444444444445,182174.243837865,183235.308499496,184236.940651239,184060.222884795,184740.681606292,189039.973479815,2660445.82550033
10000,3,10,10,0,1,0,50,50,1,1,0,18,AdaptiveMeans2GMM,0,0.00133333333333333,182220.331757602,182254.163566866,183014.137756969,182402.097866059,183552.372779774,185313.854950352,1017699.89246497,50,0.462222222222223,182174.140414947,182178.376156294,182566.636981355,182185.234666448,183222.827251695,184942.487618606,494098.006639752
10000,3,10,10,0,1,0,50,50,1,1,0,18,Gonzalez2GMM,0,0.00233333333333333,182246.440421394,182408.317643477,182622.880863228,182513.688899461,182776.527257032,183606.565607949,106159.810799284,50,0.460888888888889,182174.010626208,182183.366685924,182184.556442167,182185.04261735,182186.737560133,182188.911964043,10.4879938012984
10000,3,10,10,0,1,0,50,50,1,1,0,18,Alt_AdaptMean+Means2GMM_i,0,0.0176666666666667,182370.364657283,183550.149546296,184659.449352707,184574.643594059,185620.279372787,188219.976432181,1757367.09662984,50,0.482222222222222,182183.810667776,183229.230291356,184045.301274316,183467.299123564,184735.668093477,187999.305721497,1642265.03659893
10000,3,10,10,0,1,0,50,50,1,1,0,18,Alt_AdaptMean+Means2GMM_f0.9,0,0.0303333333333333,182208.946331843,182437.755902785,183990.809416997,183498.702230389,185372.508541026,188241.922605585,2692833.93415424,50,0.826333333333334,182174.922346918,182183.834455341,183463.168116083,183228.373656362,184167.024232829,188007.350907208,2280016.20610931
10000,3,10,10,0,1,0,50,50,1,1,0,18,Alt_AdaptMean+Means2GMM_f0.7,0,0.0303333333333333,182298.815039115,183337.366772915,184324.415965128,184045.032708447,185285.997387529,187890.038677946,1839515.06213474,50,0.841222222222222,182174.762527053,182185.822582832,183804.704598751,183470.383868238,184745.990874513,186101.523837699,1637206.82084337
10000,3,10,10,0,1,0,50,50,1,1,0,18,Alt_AdaptMean+Means2GMM_f0.5,0,0.0306666666666666,182221.802102831,182956.047442359,183924.239224594,183598.168447199,184906.206455602,187166.005832767,1662551.39090723,50,0.829555555555556,182174.667608782,182184.817867133,183389.484046975,183313.543443952,184109.831227895,186103.601094776,1162090.27231143
10000,3,10,10,0,1,0,50,50,1,1,0,18,AgglomerativeInit__sample0.1,0,0.409,192318.86481307,195656.756456278,197909.664623179,198251.14502396,199938.797329136,203799.826448163,8656356.27143202,50,1.22255555555556,182177.079506855,183409.983149588,184259.284221913,184151.435582167,185620.535709599,189471.078912943,2396117.81890615
10000,3,10,10,0,1,0,50,50,1,1,0,18,GonzalezForGMM_.*_2gmm1_sample1,0,0.0306666666666666,195571.886463685,195571.886463685,195571.886463685,195571.886463685,195571.886463685,195571.886463685,0,50,0.875555555555556,194002.030283749,194002.030283749,194002.030283749,194002.030283749,194002.030283749,194002.030283749,0
