N,D,genK,K,W,sep,ewexp,ewmin,ewmax,ewpmin,ewpmax,me,g,pattern,init_round,init_time,init_min,init_q25,init_mean,init_med,init_q75,init_max,init_var,final_round,final_time,final_min,final_q25,final_mean,final_med,final_q75,final_max,final_var
10000,3,10,10,0,1,0.5,50,500,5,5,0,19,Alt_AdaptMean+Means2GMM_i,0,0.0163333333333333,248470.249311592,258542.808481653,260667.533183977,260674.951141405,263738.727403879,271436.69554026,26593753.4904008,50,0.456111111111111,247245.336574892,253577.3913761,258089.915295193,257986.61828166,261116.808879578,271334.070072516,27827401.1657787
10000,3,10,10,0,1,0.5,50,500,5,5,0,19,Alt_AdaptMean+Means2GMM_f0.9,0,0.032,246363.161844418,253262.28819772,256400.359562545,255296.11997878,259645.362472239,277868.94085623,34562174.5501127,50,1.1,244429.850151588,250436.429641181,253984.040481914,253433.305642628,256732.664609986,273085.598927282,31029216.887254
10000,3,10,10,0,1,0.5,50,500,5,5,0,19,Alt_AdaptMean+Means2GMM_f0.7,0,0.0313333333333333,248823.857449908,254162.838380901,258027.146730185,258157.579254864,261643.040479429,274867.288422078,34595862.9312804,50,1.08666666666667,244429.850151588,252107.871155325,255594.315792375,255351.340281508,260191.565597835,273125.745656323,40100736.8276717
10000,3,10,10,0,1,0.5,50,500,5,5,0,19,Alt_AdaptMean+Means2GMM_f0.5,0,0.0326666666666667,247877.294677552,253622.800059794,257764.764997477,256886.573932843,262587.590264284,270031.463353828,32917938.8570226,50,1.09555555555556,244429.850151588,250385.372477067,254862.381728475,254010.781747166,259546.5327291,269848.463424563,37772500.3290076
10000,3,10,10,0,1,0.5,50,500,5,5,0,19,AgglomerativeInit__sample0.1,0,0.429666666666666,267941.853790665,275233.192784031,282122.070952567,282670.445788829,287398.21707336,293743.810622984,56299416.3569497,50,1.48255555555556,247238.100972106,251807.030696279,255798.076216915,254782.681138892,258912.999505485,270749.236587614,35074794.8432711
10000,3,10,10,0,1,0.5,50,500,5,5,0,19,GonzalezForGMM_.*_2gmm1_sample1,0,0.0306666666666666,254136.170017702,254136.170017702,254136.170017702,254136.170017702,254136.170017702,254136.170017702,0,50,1.05977777777778,252333.952078483,252333.952078483,252333.952078483,252333.952078483,252333.952078483,252333.952078483,0
10000,3,10,10,0,1,0.5,50,500,5,5,0,19,GonzalezForGMM_.*_2gmm1_sample0.1,0,0.018,246960.098626243,252820.554283996,256075.112725736,254323.066177687,260375.942213563,268987.763475514,29441287.0925492,50,1.05922222222222,244429.850151588,250614.73614919,252474.146571404,250618.867389097,257988.406300907,258301.858999361,21194124.4300575
10000,3,10,10,0,1,0.5,50,500,5,5,0,19,GonzalezForGMM_.*_2gmm0_sample1,0,0.0276666666666667,355244.530421437,466014.863692795,519516.604206449,522940.01245829,575342.570175252,668498.730659806,5591021563.76859,50,1.06844444444445,244429.850151588,247243.645422123,248504.845264903,250391.247901998,250393.746730977,253430.917781314,6580800.92878906
10000,3,10,10,0,1,0.5,50,500,5,5,0,19,GonzalezForGMM_.*_2gmm0_sample0.1,0,0.0133333333333333,346751.875780183,379446.07983143,423050.013589523,422341.391348627,465622.023303323,522764.770615957,2139793647.36545,50,1.04444444444444,244429.850151588,244429.850151588,246830.867588745,247243.750585979,247246.533005054,250394.130015432,4166666.92726956
10000,3,10,10,0,1,0.5,50,500,5,5,0,19,GonzalezKwedlo_.*_sample0.1_,0,0.000666666666666667,320060.260414759,373467.309397832,406185.185156066,395507.626137394,428119.463603256,514212.998452577,2497569996.30221,50,0.450777777777778,244429.850151588,244429.850151588,246181.608974775,244429.850151588,247246.255644037,250619.861242312,5116387.82500093
10000,3,10,10,0,1,0.5,50,500,5,5,0,19,GonzalezKwedlo_.*_sample1_,0,0.00866666666666667,374188.194616006,461263.836284122,513650.496922399,511603.436921724,576593.465441665,670574.638520872,5623042169.29643,50,0.458666666666667,244429.850151588,244429.850151588,247828.016382985,247246.012768768,250390.336303423,258075.907819869,9470268.17709069
10000,3,10,10,0,1,0.5,50,500,5,5,0,20,UniformMeans2GMM,0,0.000666666666666667,254150.66345155,256317.080376233,257866.321845725,257689.402748244,258875.127457506,262150.796507248,3555549.68691334,50,0.466666666666667,246108.877389147,246108.886333795,248023.423795878,247483.896103074,248796.653707927,252707.552306558,2875938.35583774
